"NAF","50","900.000","98.350","1.760.471.500","-98.300","-1.759.571.500","43.661.072","34.19%"
"VND","14.960","281.669.000","129.000","2.414.080.500","-114.040","-2.132.411.500","35.666.881","32.82%"
"BID","21.390","899.269.000","146.880","6.168.798.500","-125.490","-5.269.529.500","510.448.522","17.31%"
"HPX","11.270","296.254.000","137.140","3.602.153.500","-125.870","-3.305.899.500","93.272.160","15.80%"
"HQC","0","0","130.530","221.234.900","-130.530","-221.234.900","225.423.379","1.70%"
"TCL","100","2.810.000","144.360","4.050.774.000","-144.260","-4.047.964.000","13.823.287","3.16%"
"TLD","0","0","147.420","815.673.300","-147.420","-815.673.300","16.652.635","5.24%"
"TCM","0","0","152.550","5.644.594.500","-152.550","-5.644.594.500","548.196","45.35%"
"DIG","3.280","87.030.000","166.540","4.406.512.500","-163.260","-4.319.482.500","150.491.540","1.77%"
"CTG","3.931.840","136.147.987.500","4.109.460","141.835.427.500","-177.620","-5.687.440.000","37.051.654","99.00%"
"HAH","54.530","913.872.000","233.590","3.894.985.000","-179.060","-2.981.113.000","15.588.885","17.04%"
"NLG","201.810","5.948.397.000","385.940","11.379.474.500","-184.130","-5.431.077.500","3.213.982","47.87%"
"PLX","32.230","1.640.225.000","217.630","11.100.134.000","-185.400","-9.459.909.000","55.458.250","15.71%"
"CVT","16.210","708.867.500","204.260","8.670.141.000","-188.050","-7.961.273.500","33.782.835","7.93%"
"NTL","13.150","280.925.000","207.420","4.417.603.000","-194.270","-4.136.678.000","27.277.215","4.10%"
"OGC","1.000","7.200.000","205.610","1.484.907.100","-204.610","-1.477.707.100","144.775.042","0.74%"
"HDB","166.060","3.614.718.000","381.380","8.302.884.000","-215.320","-4.688.166.000","59.302.362","16.83%"
"FLC","62.040","263.254.600","293.390","1.240.204.100","-231.350","-976.949.500","330.868.147","2.40%"
"ITA","91.120","515.231.000","330.260","1.863.246.900","-239.140","-1.348.015.900","398.733.665","1.28%"
"TDH","167.360","1.370.073.200","408.580","3.351.128.200","-241.220","-1.981.055.000","45.680.444","8.45%"
"VNM","244.940","26.729.825.000","491.640","53.651.118.000","-246.700","-26.921.293.000","875.573.879","58.11%"
"NT2","57.490","1.357.161.000","335.100","7.920.198.500","-277.610","-6.563.037.500","86.210.799","19.05%"
"VCB","98.620","9.094.714.000","382.460","35.451.541.000","-283.840","-26.356.827.000","233.570.206","23.70%"
"NKG","171.460","2.137.150.000","500.780","6.243.710.000","-329.320","-4.106.560.000","151.393.261","16.82%"
"CII","52.440","940.977.500","401.290","7.279.670.500","-348.850","-6.338.693.000","115.524.692","29.20%"
"POW","275.340","3.105.209.500","660.300","7.437.969.000","-384.960","-4.332.759.500","933.171.709","9.15%"
"PET","62.950","986.847.500","517.800","8.076.160.500","-454.850","-7.089.313.000","31.653.080","12.45%"
"KBC","22.550","365.375.500","552.040","8.996.899.500","-529.490","-8.631.524.000","146.718.984","18.16%"
"SSI","130.520","2.627.183.000","670.500","13.506.685.000","-539.980","-10.879.502.000","311.144.879","56.11%"
"FUESSVFL","78.210","933.120.000","958.230","11.428.424.600","-880.020","-10.495.304.600","5.376.250","282.92%"
"VRE","473.790","13.326.740.500","1.365.040","38.394.908.000","-891.250","-25.068.167.500","421.176.740","30.91%"
"GMD","886.340","25.780.826.000","2.081.540","60.421.522.500","-1.195.200","-34.640.696.500","4.532.030","47.47%"
"PAN","6.350","132.430.500","1.610.260","33.590.881.000","-1.603.910","-33.458.450.500","15.510.778","41.83%"
"LCG","71.250","859.562.000","2.903.270","34.816.424.000","-2.832.020","-33.956.862.000","26.006.836","32.33%"
