"OPC","0","0","0","0","0","0","11.669.718","5.09%"
"COM","0","0","0","0","0","0","6.862.808","0.40%"
"FUCTVGF2","0","0","0","0","0","0","8.086.078","1.43%"
"YBM","0","0","0","0","0","0","6.901.124","0.74%"
"NVT","0","0","0","0","0","0","73.248.600","19.06%"
"DTL","0","0","0","0","0","0","30.095.714","0.01%"
"MWG","330.000","40.227.000.000","330.000","40.227.000.000","0","0","","64.26%"
"LGC","0","0","0","0","0","0","7.735.505","44.99%"
"CTF","0","0","0","0","0","0","22.312.531","0.00%"
"MCP","0","0","0","0","0","0","7.355.955","0.19%"
"MDG","0","0","0","0","0","0","5.335.625",""
"HOT","0","0","0","0","0","0","3.918.780","0.02%"
"HID","0","0","0","0","0","0","28.278.963","0.88%"
"HMC","0","0","0","0","0","0","10.095.220","0.93%"
"NAV","0","0","0","0","0","0","3.843.590","0.96%"
"EMC","0","0","0","0","0","0","7.490.143","0.04%"
"HII","0","0","0","0","0","0","15.566.684","0.40%"
"IMP","0","0","10","559.000","-10","-559.000","117","49.00%"
"TNT","0","0","10","20.000","-10","-20.000","12.452.130","0.34%"
"CSM","0","0","30","487.500","-30","-487.500","49.732.180","1.01%"
"SMB","40","1.708.000","90","3.672.000","-50","-1.964.000","10.584.036","13.54%"
"ACL","0","0","50","637.500","-50","-637.500","18.504.717","2.65%"
"AGG","0","0","50","1.527.500","-50","-1.527.500","28.242.285","14.76%"
"TLH","0","0","90","534.600","-90","-534.600","48.621.955","1.38%"
"SAM","0","0","100","990.000","-100","-990.000","122.631.997","1.19%"
"ANV","0","0","130","2.853.500","-130","-2.853.500","60.809.375","1.32%"
"FIR","0","0","180","4.543.500","-180","-4.543.500","10.067.604","0.60%"
"BSI","200","2.040.000","420","4.254.500","-220","-2.214.500","50.407.153","7.71%"
"HQC","0","0","300","500.000","-300","-500.000","225.227.379","1.74%"
"NNC","200","8.450.000","600","25.440.000","-400","-16.990.000","7.468.396","14.93%"
"ASG","0","0","500","19.525.000","-500","-19.525.000","18.433.719","0.76%"
"DHA","0","0","690","31.050.000","-690","-31.050.000","5.485.186","12.72%"
"ASP","0","0","700","4.060.000","-700","-4.060.000","3.372","48.99%"
"LPB","1.010","11.970.000","2.000","23.800.000","-990","-11.830.000","2.167.444","28.67%"
"CCL","0","0","1.130","8.469.200","-1.130","-8.469.200","22.206.147","2.25%"
"GAB","0","0","1.140","220.700.000","-1.140","-220.700.000","6.570.410","1.39%"
"KOS","0","0","1.190","36.170.000","-1.190","-36.170.000","50.495.180","0.33%"
"NSC","420","32.000.000","1.700","128.940.000","-1.280","-96.940.000","7.438.004","6.71%"
"BCE","0","0","1.500","12.405.000","-1.500","-12.405.000","13.697.746","3.34%"
"PPC","32.630","792.572.000","34.490","841.603.000","-1.860","-49.031.000","109.772.799","15.35%"
"BIC","22.900","449.081.500","25.000","488.487.000","-2.100","-39.405.500","2.453.963","46.91%"
"DGW","13.270","995.518.000","15.600","1.181.533.000","-2.330","-186.015.000","8.890.051","28.40%"
"DAG","0","0","2.700","18.571.600","-2.700","-18.571.600","20.947.276","0.40%"
"D2D","10.150","566.994.000","13.910","777.741.000","-3.760","-210.747.000","9.721.482","3.48%"
"EIB","10","172.000","4.000","68.140.500","-3.990","-67.968.500","11.983","30.00%"
"VOS","7.000","14.380.000","11.000","22.660.000","-4.000","-8.280.000","65.636.000","2.12%"
"HTN","1.120","48.853.000","5.220","228.824.500","-4.100","-179.971.500","16.097.216","0.31%"
"VDP","0","0","4.200","132.301.500","-4.200","-132.301.500","6.221.600","0.48%"
"AGM","0","0","4.510","54.120.000","-4.510","-54.120.000","7.740.560","6.47%"
"HAP","5.000","29.100.000","9.690","56.400.000","-4.690","-27.300.000","24.658.063","4.67%"
"CNG","0","0","4.750","93.812.500","-4.750","-93.812.500","8.575.470","17.24%"
"MSH","2.540","100.481.000","7.780","307.908.500","-5.240","-207.427.500","21.686.526","5.64%"
"BVH","17.860","1.005.955.000","23.230","1.306.259.000","-5.370","-300.304.000","151.967.945","28.53%"
"E1VFVN30","1.041.680","17.173.243.800","1.047.810","17.274.237.100","-6.130","-100.993.300","9.347.520","47.08%"
"MHC","0","0","6.310","35.280.000","-6.310","-35.280.000","19.419.448","2.10%"
"BMI","5.970","184.468.000","14.380","441.112.000","-8.410","-256.644.000","13.297.189","34.44%"
"VNL","0","0","8.680","148.428.000","-8.680","-148.428.000","3.595.360","9.05%"
"JVC","3.440","15.417.600","13.110","59.338.400","-9.670","-43.920.800","40.375.811","8.86%"
"VPG","260","3.952.000","9.990","143.856.000","-9.730","-139.904.000","18.814.548","1.12%"
"RAL","10","1.280.000","10.000","1.269.000.000","-9.990","-1.267.720.000","5.305.534","2.86%"
"VDS","0","0","10.000","92.460.000","-10.000","-92.460.000","48.657.953","0.39%"
"BFC","1.930","29.882.500","12.000","186.600.000","-10.070","-156.717.500","25.332.116","4.69%"
"TTF","0","0","10.070","56.060.500","-10.070","-56.060.500","152.199.868","0.09%"
"HCM","4.800","119.450.000","15.560","387.453.000","-10.760","-268.003.000","158.623.025","48.14%"
"EVE","350","4.201.500","11.370","140.202.000","-11.020","-136.000.500","13.716.897","67.32%"
"C32","0","0","12.600","299.128.500","-12.600","-299.128.500","5.606.966","11.70%"
"HAR","2.620","10.874.800","15.260","62.064.800","-12.640","-51.190.000","49.462.950","0.20%"
"TVB","0","0","12.970","154.820.000","-12.970","-154.820.000","25.127.327","0.79%"
"SJF","0","0","13.720","28.734.900","-13.720","-28.734.900","38.257.746","0.69%"
"BMC","1.300","13.260.000","17.050","174.755.500","-15.750","-161.495.500","3.622.847","19.77%"
"ACC","0","0","17.550","247.455.000","-17.550","-247.455.000","3.384.474","15.16%"
"GSP","0","0","17.970","193.180.000","-17.970","-193.180.000","14.575.000","8.51%"
"CMX","6.770","106.622.000","27.600","432.571.000","-20.830","-325.949.000","10.720.308","15.81%"
"DVP","36.240","1.776.739.000","57.700","2.828.625.500","-21.460","-1.051.886.500","13.731.090","14.67%"
"CMG","4.650","151.479.500","27.620","891.165.500","-22.970","-739.686.000","10.909.598","38.09%"
"VCI","4.230","188.270.000","28.610","1.265.990.000","-24.380","-1.077.720.000","122.237.656","26.18%"
"TV2","3.270","162.210.000","28.000","1.386.200.000","-24.730","-1.223.990.000","914.587","12.46%"
"HAG","4.980","22.708.800","30.000","136.200.000","-25.020","-113.491.200","385.302.161","1.04%"
"DRH","100","694.000","25.510","175.385.700","-25.410","-174.691.700","28.847.993","1.71%"
"ELC","2.000","14.600.000","28.890","213.497.100","-26.890","-198.897.100","15.970.375","17.44%"
"TCH","15.040","297.280.000","43.090","844.130.000","-28.050","-546.850.000","159.887.713","4.95%"
"PC1","220","4.791.000","28.990","636.033.500","-28.770","-631.242.500","55.945.253","13.89%"
"DIG","34.120","856.412.000","64.670","1.641.016.000","-30.550","-784.604.000","150.328.280","1.82%"
"NCT","23.010","1.609.500.000","55.920","3.911.833.000","-32.910","-2.302.333.000","9.799.932","11.55%"
"CTS","0","0","40.000","377.290.600","-40.000","-377.290.600","41.643.388","9.87%"
"HBC","31.040","420.860.000","71.520","976.800.000","-40.480","-555.940.000","76.908.205","15.69%"
"HT1","100","1.580.000","41.030","648.750.000","-40.930","-647.170.000","164.348.753","5.93%"
"KHP","0","0","42.090","268.660.000","-42.090","-268.660.000","18.993.731","16.01%"
"HTI","0","0","44.830","629.860.000","-44.830","-629.860.000","8.129.388","16.42%"
